1  	 {"last_name": "Baumgartner", "updated_at": "2014-10-02 05:13:11", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/baumgartner.aspx"}], "full_name": "Michael Baumgartner", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "6", "chamber": "upper", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000003", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Economic Development, Trade & Innovation", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000008", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Higher Education & Workforce Development", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}]}, "id": "WAL000001", "first_name": "Michael", "middle_name": "", "district": "6", "chamber": "upper", "state": "wa", "votesmart_id": "126301", "party": "Republican", "email": "Michael.Baumgartner@leg.wa.gov", "all_ids": ["WAL000001"], "leg_id": "WAL000001", "active": true, "transparencydata_id": "210d2111fdd44ca6902aecf8865dd155", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/baumgartner.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "6", "chamber": "upper", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "vice chair", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000062", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Higher Education", "position": "assistant ranking minority member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000049", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Trade & Economic Development", "position": "assistant ranking minority member", "type": "committee member"}], "url": "http://www.leg.wa.gov/senate/senators/Pages/baumgartner.aspx", "country": "us", "created_at": "2011-02-25 17:48:47", "level": "state", "office_phone": "(360) 786-7610", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7610", "address": "202 Irv Newhouse Building\nPO Box 40406\nOlympia, WA 98504-0406", "type": "capitol", "email": null}, {"fax": null, "name": "District Office", "phone": "509-329-3740", "address": "901 N Monroe, Ste #222\nSpokane , WA 99201", "type": "district", "email": null}], "suffixes": ""} 	 Michael Baumgartner 	 WAL000001 	 6 	 wa 	 126301 	 upper 
47  	 {"last_name": "Tom", "updated_at": "2014-10-02 05:13:12", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/tom.aspx"}], "full_name": "Rodney Tom", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "48", "chamber": "upper", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000002", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Early Learning & K-12 Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000008", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Higher Education & Workforce Development", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}]}, "id": "WAL000047", "first_name": "Rodney", "middle_name": "", "district": "48", "chamber": "upper", "state": "wa", "votesmart_id": "51505", "party": "Democratic", "email": "Rodney.Tom@leg.wa.gov", "all_ids": ["WAL000047"], "leg_id": "WAL000047", "active": true, "transparencydata_id": "915eb1875f544603a0eba2e6218e628f", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/tom.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "48", "chamber": "upper", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000062", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Higher Education", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000066", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Rules", "position": "member", "type": "committee member"}], "url": "http://www.leg.wa.gov/senate/senators/Pages/tom.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7694", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7694", "address": "307 Legislative Building\nPO Box 40448\nOlympia, WA 98504-0448", "type": "capitol", "email": null}], "suffixes": ""} 	 Rodney Tom 	 WAL000047 	 48 	 wa 	 51505 	 upper 
48  	 {"last_name": "White", "updated_at": "2012-06-06 15:35:48", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/white.aspx"}], "full_name": "Scott White", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": "2011-10-20 00:00:00", "district": "46", "level": "state", "country": "us", "chamber": "upper", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}]}, "id": "WAL000048", "first_name": "Scott", "middle_name": "", "state": "wa", "votesmart_id": "108345", "email": "Scott.White@leg.wa.gov", "all_ids": ["WAL000048"], "leg_id": "WAL000048", "active": false, "transparencydata_id": "a2d05027468e4f7985308a2fe72e70f5", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/white.jpg", "roles": [], "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7690", "offices": [], "suffixes": ""} 	 Scott White 	 WAL000048 	 0 	 wa 	 108345 	 null 
49  	 {"last_name": "Zarelli", "updated_at": "2012-06-06 15:32:49", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/zarelli.aspx"}], "full_name": "Joseph Zarelli", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": "2012-06-01 00:00:00", "district": "18", "level": "state", "country": "us", "chamber": "upper", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000003", "level": "state", "country": "us", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Economic Development, Trade & Innovation", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000013", "level": "state", "country": "us", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Rules", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000015", "level": "state", "country": "us", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "type": "committee member"}]}, "id": "WAL000049", "first_name": "Joseph", "middle_name": "", "state": "wa", "votesmart_id": "3147", "email": "Joseph.Zarelli@leg.wa.gov", "all_ids": ["WAL000049"], "leg_id": "WAL000049", "active": false, "transparencydata_id": "7fca8eead21a4a1dab807b2b5759f951", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/zarelli.jpg", "roles": [], "url": "http://www.leg.wa.gov/senate/senators/Pages/zarelli.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7634", "offices": [], "suffixes": ""} 	 Joseph Zarelli 	 WAL000049 	 0 	 wa 	 3147 	 null 
50  	 {"last_name": "Ahern", "updated_at": "2013-01-10 00:22:37", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/ahern.aspx"}], "full_name": "John Ahern", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "6", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000040", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Community & Economic Development & Housing", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000021", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000024", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "General Government Appropriations & Oversight", "position": "member", "type": "committee member"}]}, "id": "WAL000050", "first_name": "John", "middle_name": "", "state": "wa", "votesmart_id": "56119", "email": "John.Ahern@leg.wa.gov", "all_ids": ["WAL000050"], "leg_id": "WAL000050", "active": false, "transparencydata_id": "59dab6e28d2b4df8bb16a4dab556e089", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/ahern.jpg", "roles": [], "url": "http://www.leg.wa.gov/house/representatives/Pages/ahern.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7962", "offices": [{"fax": null, "name": "Olympia Office", "phone": "(360) 786-7962", "address": "431 John L. O'Brien Building\nPO Box 40600\nOlympia, WA 98504-0600", "type": "capitol", "email": null}, {"fax": null, "name": "District Office", "phone": "(509) 467-8980", "address": "8603 N Division St Ste B\nSpokane, WA 99208", "type": "district", "email": null}], "suffixes": ""} 	 John Ahern 	 WAL000050 	 0 	 wa 	 56119 	 null 
51  	 {"last_name": "Alexander", "updated_at": "2014-01-21 16:15:09", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/alexander.aspx"}], "full_name": "Gary Alexander", "old_roles": {"2013-2014": [{"term": "2013-2014", "end_date": "2013-12-31 00:00:00", "district": "2", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}], "2011-2012": [{"term": "2011-2012", "end_date": null, "district": "20", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000033", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "State Government & Tribal Affairs", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000036", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}]}, "id": "WAL000051", "first_name": "Gary", "middle_name": "", "state": "wa", "votesmart_id": "13972", "email": "Gary.Alexander@leg.wa.gov", "all_ids": ["WAL000051", "WAL000159"], "leg_id": "WAL000051", "active": false, "transparencydata_id": "ef6ba850db544a93a2d097d4d794a5bf", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/alexander.jpg", "roles": [], "url": "http://www.leg.wa.gov/house/representatives/Pages/alexander.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7990", "offices": [{"fax": null, "name": "Olympia Office", "phone": "\r\n\t\t\t\t\t", "address": "426B Legislative Building\nPO Box 40600\nOlympia, WA 98504-0600\n(360) 786-7824", "type": "capitol", "email": null}], "suffixes": ""} 	 Gary Alexander 	 WAL000051 	 0 	 wa 	 13972 	 null 
52  	 {"last_name": "Anderson", "updated_at": "2013-01-10 00:22:37", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/anderson.aspx"}], "full_name": "Glenn Anderson", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "5", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000021", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000022", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Education Appropriations & Oversight", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000034", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Technology, Energy & Communications", "position": "member", "type": "committee member"}]}, "id": "WAL000052", "first_name": "Glenn", "middle_name": "", "state": "wa", "votesmart_id": "56203", "email": "Glenn.Anderson@leg.wa.gov", "all_ids": ["WAL000052"], "leg_id": "WAL000052", "active": false, "transparencydata_id": "5663d5994fe14589a510b4fab8fc33a6", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/anderson.jpg", "roles": [], "url": "http://www.leg.wa.gov/house/representatives/Pages/anderson.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7876", "offices": [{"fax": null, "name": "Olympia Office", "phone": "(360) 786-7876", "address": "122A Legislative Building\nPO Box 40600\nOlympia, WA 98504-0600", "type": "capitol", "email": null}], "suffixes": ""} 	 Glenn Anderson 	 WAL000052 	 0 	 wa 	 56203 	 null 
53  	 {"last_name": "Angel", "updated_at": "2014-10-02 05:13:11", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/angel.aspx"}], "full_name": "Jan Angel", "old_roles": {"2013-2014": [{"term": "2013-2014", "end_date": null, "district": "26", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}], "2011-2012": [{"term": "2011-2012", "end_date": null, "district": "26", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000021", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000030", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Local Government", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000032", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Rules", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000035", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Transportation", "position": "member", "type": "committee member"}]}, "id": "WAL000053", "first_name": "Jan", "middle_name": "", "district": "26", "chamber": "upper", "state": "wa", "votesmart_id": "95599", "party": "Republican", "email": "Jan.Angel@leg.wa.gov", "all_ids": ["WAL000053", "WAL000202"], "leg_id": "WAL000053", "active": true, "transparencydata_id": "c400048d32a24d1fbd30e0816be30751", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/angel.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "26", "chamber": "upper", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000014", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Transportation", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000045", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Health Care", "position": "assistant ranking minority member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000065", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Financial Institutions, Housing & Insurance", "position": "chair", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000049", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Trade & Economic Development", "position": "vice chair", "type": "committee member"}], "url": "http://www.leg.wa.gov/senate/senators/Pages/angel.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7964", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7650", "address": "203A Irv Newhouse Building\nPO Box 40426\nOlympia, WA 98504-0426", "type": "capitol", "email": null}, {"fax": null, "name": "District Office", "phone": "360-443-2409", "address": "1700 SE Mile Hill Dr Ste 236\nPort Orchard, WA 98366", "type": "district", "email": null}], "suffixes": ""} 	 Jan Angel 	 WAL000053 	 26 	 wa 	 95599 	 upper 
54  	 {"last_name": "Appleton", "updated_at": "2014-10-02 05:13:11", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/appleton.aspx"}], "full_name": "Sherry Appleton", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "23", "chamber": "lower", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000025", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Health & Human Services Appropriations & Oversight", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000031", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Public Safety & Emergency Preparedness", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000033", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "State Government & Tribal Affairs", "position": "member", "type": "committee member"}]}, "id": "WAL000054", "first_name": "Sherry", "middle_name": "", "district": "23", "chamber": "lower", "state": "wa", "votesmart_id": "51637", "party": "Democratic", "email": "Sherry.Appleton@leg.wa.gov", "all_ids": ["WAL000054"], "leg_id": "WAL000054", "active": true, "transparencydata_id": "2b5cf578affe4271bce0187566434c6a", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/appleton.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "23", "chamber": "lower", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000058", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Public Safety", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000054", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Community Development, Housing & Tribal Affairs", "position": "chair", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000018", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Capital Budget", "position": "member", "type": "committee member"}], "url": "http://www.leg.wa.gov/house/representatives/Pages/appleton.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7934", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7934", "address": "132F Legislative Building\nPO Box 40600\nOlympia, WA 98504-0600", "type": "capitol", "email": null}], "suffixes": ""} 	 Sherry Appleton 	 WAL000054 	 23 	 wa 	 51637 	 lower 
55  	 {"last_name": "Armstrong", "updated_at": "2013-01-10 00:22:37", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/armstrong.aspx"}], "full_name": "Mike Armstrong", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "12", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000024", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "General Government Appropriations & Oversight", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000031", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Public Safety & Emergency Preparedness", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000032", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Rules", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000035", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Transportation", "position": "member", "type": "committee member"}]}, "id": "WAL000055", "first_name": "Mike", "middle_name": "", "state": "wa", "votesmart_id": "56199", "email": "Mike.Armstrong@leg.wa.gov", "all_ids": ["WAL000055"], "leg_id": "WAL000055", "active": false, "transparencydata_id": "0d5ec6a8e0ca4afea3ae5c4dd49d3223", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/armstrong.jpg", "roles": [], "url": "http://www.leg.wa.gov/house/representatives/Pages/armstrong.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7832", "offices": [{"fax": null, "name": "Olympia Office", "phone": "(360) 786-7832", "address": "425B Legislative Building\nPO Box 40600\nOlympia, WA 98504-0600", "type": "capitol", "email": null}], "suffixes": ""} 	 Mike Armstrong 	 WAL000055 	 0 	 wa 	 56199 	 null 
56  	 {"last_name": "Asay", "updated_at": "2013-01-10 00:22:37", "sources": [{"url": "http://www.leg.wa.gov/house/representatives/Pages/asay.aspx"}], "full_name": "Katrina Asay", "old_roles": {"2011-2012": [{"term": "2011-2012", "end_date": null, "district": "30", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000018", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Capital Budget", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000027", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Higher Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000030", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Local Government", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000035", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Transportation", "position": "member", "type": "committee member"}]}, "id": "WAL000056", "first_name": "Katrina", "middle_name": "", "state": "wa", "votesmart_id": "126374", "email": "Katrina.Asay@leg.wa.gov", "all_ids": ["WAL000056"], "leg_id": "WAL000056", "active": false, "transparencydata_id": "dad7be45a54740cda71d87821d4644a3", "photo_url": "http://www.leg.wa.gov/house/representatives/publishingimages/asay.jpg", "roles": [], "url": "http://www.leg.wa.gov/house/representatives/Pages/asay.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7830", "offices": [{"fax": null, "name": "Olympia Office", "phone": "(360) 786-7830", "address": "467 John L. O'Brien Building\nPO Box 40600\nOlympia, WA 98504-0600", "type": "capitol", "email": null}], "suffixes": ""} 	 Katrina Asay 	 WAL000056 	 0 	 wa 	 126374 	 null 
57  	 {"last_name": "Bailey", "updated_at": "2014-10-02 05:13:12", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/bailey.aspx"}], "full_name": "Barbara Bailey", "old_roles": {"2013-2014": [{"term": "2013-2014", "end_date": null, "district": "10", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}], "2011-2012": [{"term": "2011-2012", "end_date": null, "district": "10", "chamber": "lower", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000017", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Business & Financial Services", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000026", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Health Care & Wellness", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000036", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}]}, "id": "WAL000057", "first_name": "Barbara", "middle_name": "", "district": "10", "chamber": "upper", "state": "wa", "votesmart_id": "51332", "party": "Republican", "email": "Barbara.Bailey@leg.wa.gov", "all_ids": ["WAL000057", "WAL000163"], "leg_id": "WAL000057", "active": true, "transparencydata_id": "3a98a36909584f87b1bac6103b6df786", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/bailey.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "10", "chamber": "upper", "state": "wa", "party": "Republican", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000062", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Higher Education", "position": "chair", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000045", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Health Care", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000066", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Rules", "position": "ranking minority member", "type": "committee member"}], "url": "http://www.leg.wa.gov/senate/senators/Pages/bailey.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "office_phone": "(360) 786-7914", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7618", "address": "109B Irv Newhouse Building\nPO Box 40410\nOlympia, WA 98504-0410", "type": "capitol", "email": null}], "suffixes": ""} 	 Barbara Bailey 	 WAL000057 	 10 	 wa 	 51332 	 upper 
58  	 {"last_name": "Billig", "updated_at": "2014-10-02 05:13:13", "sources": [{"url": "http://www.leg.wa.gov/senate/senators/Pages/billig.aspx"}], "full_name": "Andy Billig", "old_roles": {"2013-2014": [{"term": "2013-2014", "end_date": null, "district": "3", "chamber": "lower", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}], "2011-2012": [{"term": "2011-2012", "end_date": null, "district": "3", "chamber": "lower", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2011-2012", "committee_id": "WAC000021", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Education", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000034", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Technology, Energy & Communications", "position": "member", "type": "committee member"}, {"term": "2011-2012", "committee_id": "WAC000035", "chamber": "lower", "state": "wa", "subcommittee": null, "committee": "Transportation", "position": "member", "type": "committee member"}]}, "id": "WAL000058", "first_name": "Andy", "middle_name": "", "district": "3", "office_phone": "(360) 786-7888", "state": "wa", "votesmart_id": "126294", "party": "Democratic", "email": "Andy.Billig@leg.wa.gov", "all_ids": ["WAL000058", "WAL000164"], "leg_id": "WAL000058", "active": true, "transparencydata_id": "609a53e87fea4fcdbd66dc682634549f", "photo_url": "http://www.leg.wa.gov/senate/senators/publishingimages/billig.jpg", "roles": [{"term": "2013-2014", "end_date": null, "district": "3", "chamber": "upper", "state": "wa", "party": "Democratic", "type": "member", "start_date": null}, {"term": "2013-2014", "committee_id": "WAC000002", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Early Learning & K-12 Education", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000015", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Ways & Means", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000066", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Rules", "position": "member", "type": "committee member"}, {"term": "2013-2014", "committee_id": "WAC000042", "chamber": "upper", "state": "wa", "subcommittee": null, "committee": "Energy, Environment & Telecommunications", "position": "assistant ranking minority member", "type": "committee member"}], "url": "http://www.leg.wa.gov/senate/senators/Pages/billig.aspx", "country": "us", "created_at": "2011-02-25 17:48:48", "level": "state", "chamber": "upper", "offices": [{"fax": null, "name": "Olympia Office", "phone": "360-786-7604", "address": "412 Legislative Building\nPO Box 40403\nOlympia, WA 98504-0403", "type": "capitol", "email": null}, {"fax": null, "name": "District Office", "phone": "509-209-2427", "address": "25 W Main Ave Ste 237\nSpokane, WA 99201", "type": "district", "email": null}], "suffixes": ""} 	 Andy Billig 	 WAL000058 	 3 	 wa 	 126294 	 upper 
